image_path,prompt,negative_prompt,tone
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\73596.png,"meme about you idiot you threw shit at the wrong keeper, natural skin tones, cinematic lighting, vivid details","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\70532.png,"sarcastic meme about it's important to listen to your elders please don't forget!, photorealistic, vintage look, natural skin tones","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\50918.png,"ironic meme about paraplegic woman in a wheelchair with her coach, cinematic lighting, vivid details, reaction shot","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",irony
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\46983.png,"sarcastic meme about when your dishwasher is broken so you take it back to walmart to get a new one, dramatic scene, photorealistic, shallow depth of field","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\36420.png,"meme about cop: please step out of the car me: i'm too fucked up. you get in, shallow depth of field, natural skin tones, reaction shot","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\54728.png,"sarcastic meme about my face when im wating for my cookies to be done baking, reaction shot, shallow depth of field, photorealistic","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\85704.png,"sarcastic meme about how people look at me when i tell em i don't have kids, shallow depth of field, vivid details, dramatic scene","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\64925.png,"sarcastic meme about when you have the privledge to carry anything on, reaction shot, dramatic scene, shallow depth of field","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\97026.png,"sarcastic meme about i have a dream that one day my people will not act like animals, stock photo style, vivid details, vintage look","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\35860.png,"meme about sacred cross? let me call my friend who's an expert in holy relics, dramatic scene, stock photo style, vintage look","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\26987.png,"ironic meme about muslim terrorist, spy anti semite the poster child of the left, photorealistic, vivid details, reaction shot","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",irony
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\05437.png,"meme about this could be us but you keep escaping, cinematic lighting, natural skin tones, vivid details","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\08162.png,"meme about on my way to daycare got me like, photorealistic, shallow depth of field, stock photo style","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\98427.png,"sarcastic meme about flash drive butt plug for when you really want to back that ass up, reaction shot, photorealistic, shallow depth of field","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\62019.png,"sarcastic meme about when you forget to take out the trash and you threw our chinese the day before, cinematic lighting, high-contrast photo, vintage look","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\03429.png,"meme about throwback thursday we was all by ourselves at one time we was the only once's in the new phase to build and close, reaction shot, high-contrast photo, dramatic scene","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\89063.png,"sarcastic meme about you boys every played hot potato, shallow depth of field, photorealistic, reaction shot","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\04183.png,"sarcastic meme about back off murderers we fight for justice, cinematic lighting, stock photo style, photorealistic","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\71529.png,"meme about if your man dresses like this there no doubt he's gay, stock photo style, cinematic lighting, vintage look","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\24317.png,"sarcastic meme about that look you give when you got your fix but not your kids, reaction shot, high-contrast photo, vivid details","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\24380.png,"ironic meme about when your dishwasher is ready for another load, vivid details, high-contrast photo, dramatic scene","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",irony
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\32640.png,"sarcastic meme about went outside today yolo, vivid details, reaction shot, cinematic lighting","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\35724.png,"ironic meme about the most racist people are the ones crying'racist' all the time!, stock photo style, vintage look, cinematic lighting","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",irony
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\53624.png,"sarcastic meme about feeling cute might write in my diary later, vivid details, cinematic lighting, high-contrast photo","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\86512.png,"sarcastic meme about it's your birthday i'm controlling my excitement, shallow depth of field, vintage look, stock photo style","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\15083.png,"meme about what did you say? i didn't quite catch that, dramatic scene, vivid details, natural skin tones","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\73549.png,"meme about mindfuck when you shit bricks, you'll see it, stock photo style, high-contrast photo, photorealistic","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\65320.png,"meme about what's the difference between a cow and the holocaust? you can't milk a cow for 75 years, vintage look, shallow depth of field, reaction shot","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\41923.png,"ironic meme about only 30's kids will remember this, cinematic lighting, dramatic scene, high-contrast photo","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",irony
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\73562.png,"ironic meme about i just started a company selling landmines that look like prayer mats prophets are going through the roof, stock photo style, natural skin tones, high-contrast photo","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",irony
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\79315.png,"sarcastic meme about laughs in 52% of us crime rate, photorealistic, dramatic scene, shallow depth of field","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\51630.png,"meme about dont drink with him he cant hold his liouor, vintage look, reaction shot, dramatic scene","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\47326.png,"sarcastic meme about we are soldiers and we fight for our countries to our last minutes, reaction shot, stock photo style, high-contrast photo","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\73810.png,"sarcastic meme about when i was a kid i found a vibrator in my parents room they told me it was a muscle massager, i rubbed it on my sore muscles all the time, reaction shot, shallow depth of field, photorealistic","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\17459.png,"meme about 'if that fuckin bastard wins, we're all going to hang from nooses! you better fix this shit!' -hillary clinton email to donna brazile oct..., high-contrast photo, cinematic lighting, shallow depth of field","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
